filename,subject_id,video_id,duration,num_lang,cohort,video_name,age_in_months,date_tested
00560001_GX010077_07.03.2023-07.09.2023_07.08.2023-NA,00560001,GX010077,896.92,2,release_1,00560001_GX010077_07.03.2023-07.09.2023_07.08.2023-NA,16.411960132890364,2023-07-08
00560001_GX010078_07.10.2023-07.16.2023_07.15.2023-NA,00560001,GX010078,768.79,2,release_1,00560001_GX010078_07.10.2023-07.16.2023_07.15.2023-NA,16.64451827242525,2023-07-15
00560001_GX010078_07.17.2023-07.23.2023_07.22.2023-NA,00560001,GX010078,896.92,2,release_1,00560001_GX010078_07.17.2023-07.23.2023_07.22.2023-NA,16.877076411960132,2023-07-22
00560001_GX010082_07.31.2023-08.06.2023_08.04.2023-NA,00560001,GX010082,896.92,2,release_1,00560001_GX010082_07.31.2023-08.06.2023_08.04.2023-NA,17.308970099667775,2023-08-04
00560001_GX010087_08.07.2023-08.13.2023_08.11.2023-NA,00560001,GX010087,586.65,2,release_1,00560001_GX010087_08.07.2023-08.13.2023_08.11.2023-NA,17.541528239202655,2023-08-11
00560001_GX010088_08.07.2023-08.13.2023_08.11.2023-NA,00560001,GX010088,579.55,2,release_1,00560001_GX010088_08.07.2023-08.13.2023_08.11.2023-NA,17.541528239202655,2023-08-11
00560001_GX010089_08.07.2023-08.13.2023_08.12.2023-NA,00560001,GX010089,768.79,2,release_1,00560001_GX010089_08.07.2023-08.13.2023_08.12.2023-NA,17.574750830564785,2023-08-12
00560001_GX010089_08.14.2023-08.20.2023_08.20.2023-NA,00560001,GX010089,704.73,2,release_1,00560001_GX010089_08.14.2023-08.20.2023_08.20.2023-NA,17.840531561461795,2023-08-20
00560001_GX010089_08.21.2023-08.27.2023_08.26.2023-4:18pm,00560001,GX010089,768.79,2,release_1,00560001_GX010089_08.21.2023-08.27.2023_08.26.2023-4:18pm,18.03986710963455,2023-08-26
00560001_GX010089_09.04.2023-09.10.2023_09.10.2023-NA,00560001,GX010089,832.85,2,release_1,00560001_GX010089_09.04.2023-09.10.2023_09.10.2023-NA,18.538205980066444,2023-09-10
00560001_GX010089_09.18.2023-09.24.2023_09.23.2023-NA,00560001,GX010089,768.79,2,release_1,00560001_GX010089_09.18.2023-09.24.2023_09.23.2023-NA,18.970099667774086,2023-09-23
00560001_GX010090_08.28.2023-09.03.2023_09.02.2023-NA,00560001,GX010090,832.85,2,release_1,00560001_GX010090_08.28.2023-09.03.2023_09.02.2023-NA,18.272425249169434,2023-09-02
00560001_GX010090_09.18.2023-09.24.2023_09.23.2023-NA,00560001,GX010090,397.87,2,release_1,00560001_GX010090_09.18.2023-09.24.2023_09.23.2023-NA,18.970099667774086,2023-09-23
00560001_GX010091_09.25.2023-10.01.2023_09.25.2023-NA,00560001,GX010091,768.79,2,release_1,00560001_GX010091_09.25.2023-10.01.2023_09.25.2023-NA,19.036544850498338,2023-09-25
00560001_GX010092_09.25.2023-10.01.2023_09.25.2023-NA,00560001,GX010092,896.92,2,release_1,00560001_GX010092_09.25.2023-10.01.2023_09.25.2023-NA,19.036544850498338,2023-09-25
00560001_GX010093_10.02.2023-10.08.2023_10.06.2023-NA,00560001,GX010093,302.14,2,release_1,00560001_GX010093_10.02.2023-10.08.2023_10.06.2023-NA,19.401993355481725,2023-10-06
00560001_GX010094_10.02.2023-10.08.2023_10.02.2023-NA,00560001,GX010094,15.52,2,release_1,00560001_GX010094_10.02.2023-10.08.2023_10.02.2023-NA,NA,NA
00560001_GX010095_10.02.2023-10.08.2023_10.08.2023-NA,00560001,GX010095,704.73,2,release_1,00560001_GX010095_10.02.2023-10.08.2023_10.08.2023-NA,19.46843853820598,2023-10-08
00560001_GX010096_10.02.2023-10.08.2023_10.08.2023-NA,00560001,GX010096,501.94,2,release_1,00560001_GX010096_10.02.2023-10.08.2023_10.08.2023-NA,19.46843853820598,2023-10-08
00560001_GX010097_10.02.2023-10.08.2023_10.08.2023-NA,00560001,GX010097,360.16,2,release_1,00560001_GX010097_10.02.2023-10.08.2023_10.08.2023-NA,19.46843853820598,2023-10-08
00560001_GX010098_10.09.2023-10.15.2023_10.09.2023-NA,00560001,GX010098,11.48,2,release_1,00560001_GX010098_10.09.2023-10.15.2023_10.09.2023-NA,NA,NA
00560001_GX010099_10.09.2023-10.15.2023_10.09.2023-NA,00560001,GX010099,1.11,2,release_1,00560001_GX010099_10.09.2023-10.15.2023_10.09.2023-NA,NA,NA
00560001_GX010100_10.09.2023-10.15.2023_10.14.2023-NA,00560001,GX010100,702.74,2,release_1,00560001_GX010100_10.09.2023-10.15.2023_10.14.2023-NA,19.667774086378735,2023-10-14
00560001_GX010101_10.09.2023-10.15.2023_10.14.2023-NA,00560001,GX010101,896.92,2,release_1,00560001_GX010101_10.09.2023-10.15.2023_10.14.2023-NA,19.667774086378735,2023-10-14
00560001_GX010102_10.09.2023-10.15.2023_10.14.2023-NA,00560001,GX010102,540.84,2,release_1,00560001_GX010102_10.09.2023-10.15.2023_10.14.2023-NA,19.667774086378735,2023-10-14
00560001_GX010103_10.16.2023-10.22.2023_10.20.2023-NA,00560001,GX010103,832.85,2,release_1,00560001_GX010103_10.16.2023-10.22.2023_10.20.2023-NA,19.867109634551493,2023-10-20
00560001_GX010104_10.16.2023-10.22.2023_10.16.2023-NA,00560001,GX010104,426.13,2,release_1,00560001_GX010104_10.16.2023-10.22.2023_10.16.2023-NA,NA,NA
00560001_GX010105_10.16.2023-10.22.2023_10.22.2023-NA,00560001,GX010105,704.73,2,release_1,00560001_GX010105_10.16.2023-10.22.2023_10.22.2023-NA,19.933554817275745,2023-10-22
00560001_GX010106_10.23.2023-10.29.2023_10.27.2023-NA,00560001,GX010106,1025.05,2,release_1,00560001_GX010106_10.23.2023-10.29.2023_10.27.2023-NA,20.099667774086377,2023-10-27
00560001_GX010107_10.23.2023-10.29.2023_10.29.2023-NA,00560001,GX010107,832.85,2,release_1,00560001_GX010107_10.23.2023-10.29.2023_10.29.2023-NA,20.16611295681063,2023-10-29
00560001_GX010108_11.20.2023-11.26.2023_11.25.2023-NA,00560001,GX010108,820.42,2,release_1,00560001_GX010108_11.20.2023-11.26.2023_11.25.2023-NA,21.06312292358804,2023-11-25
00560001_GX010109_11.20.2023-11.26.2023_11.25.2023-NA,00560001,GX010109,768.79,2,release_1,00560001_GX010109_11.20.2023-11.26.2023_11.25.2023-NA,21.06312292358804,2023-11-25
00560001_GX010110_11.20.2023-11.26.2023_11.26.2023-NA,00560001,GX010110,832.85,2,release_1,00560001_GX010110_11.20.2023-11.26.2023_11.26.2023-NA,21.096345514950166,2023-11-26
00560001_GX010111_11.27.2023-12.03.2023_11.30.2023-NA,00560001,GX010111,896.92,2,release_1,00560001_GX010111_11.27.2023-12.03.2023_11.30.2023-NA,21.22923588039867,2023-11-30
00560001_GX010112_12.04.2023-12.10.2023_12.08.2023-NA,00560001,GX010112,960.98,2,release_1,00560001_GX010112_12.04.2023-12.10.2023_12.08.2023-NA,21.49501661129568,2023-12-08
00560001_GX010113_12.11.2023-12.17.2023_12.11.2023-NA,00560001,GX010113,320.85,2,release_1,00560001_GX010113_12.11.2023-12.17.2023_12.11.2023-NA,21.59468438538206,2023-12-11
00560001_GX010114_12.11.2023-12.17.2023_12.11.2023-NA,00560001,GX010114,960.98,2,release_1,00560001_GX010114_12.11.2023-12.17.2023_12.11.2023-NA,21.59468438538206,2023-12-11
00560001_GX010115_12.11.2023-12.17.2023_12.17.2023-NA,00560001,GX010115,768.79,2,release_1,00560001_GX010115_12.11.2023-12.17.2023_12.17.2023-NA,21.794019933554818,2023-12-17
00560001_GX010116_12.18.2023-12.24.2023_12.24.2023-NA,00560001,GX010116,768.79,2,release_1,00560001_GX010116_12.18.2023-12.24.2023_12.24.2023-NA,22.0265780730897,2023-12-24
00560001_GX010117_12.18.2023-12.24.2023_12.24.2023-NA,00560001,GX010117,7.51,2,release_1,00560001_GX010117_12.18.2023-12.24.2023_12.24.2023-NA,22.0265780730897,2023-12-24
00560001_GX010130_01.01.2024-01.07.2024_01.04.2024-NA,00560001,GX010130,1025.05,2,release_1,00560001_GX010130_01.01.2024-01.07.2024_01.04.2024-NA,22.39202657807309,2024-01-04
00560001_GX010131_01.01.2024-01.07.2024_01.07.2024-NA,00560001,GX010131,832.85,2,release_1,00560001_GX010131_01.01.2024-01.07.2024_01.07.2024-NA,22.491694352159467,2024-01-07
00560001_GX010133_01.15.2024-01.21.2024_01.19.2024-NA,00560001,GX010133,832.85,2,release_1,00560001_GX010133_01.15.2024-01.21.2024_01.19.2024-NA,22.890365448504983,2024-01-19
00560001_GX010134_01.22.2024-01.28.2024_01.27.2024-NA,00560001,GX010134,832.85,2,release_1,00560001_GX010134_01.22.2024-01.28.2024_01.27.2024-NA,23.156146179401993,2024-01-27
00560001_GX010142_01.29.2024-02.04.2024_02.03.2024-NA,00560001,GX010142,1025.05,2,release_1,00560001_GX010142_01.29.2024-02.04.2024_02.03.2024-NA,23.388704318936878,2024-02-03
00560001_GX010143_02.12.2024-02.18.2024_02.18.2024-NA,00560001,GX010143,832.85,2,release_1,00560001_GX010143_02.12.2024-02.18.2024_02.18.2024-NA,23.887043189368768,2024-02-18
00560001_GX010144_02.26.2024-03.03.2024_03.02.2024-NA,00560001,GX010144,768.79,2,release_1,00560001_GX010144_02.26.2024-03.03.2024_03.02.2024-NA,24.31893687707641,2024-03-02
00560001_GX010148_03.25.2024-03.31.2024_03.31.2024-NA,00560001,GX010148,1089.11,2,release_1,00560001_GX010148_03.25.2024-03.31.2024_03.31.2024-NA,25.282392026578073,2024-03-31
00560001_GX010153_05.13.2024-05.19.2024_05.18.2024-NA,00560001,GX010153,832.85,2,ongoing,00560001_GX010153_05.13.2024-05.19.2024_05.18.2024-NA,26.877076411960132,2024-05-18
00560001_GX010154_05.27.2024-06.02.2024_06.02.2024-NA,00560001,GX010154,83.99,2,ongoing,00560001_GX010154_05.27.2024-06.02.2024_06.02.2024-NA,27.375415282392026,2024-06-02
00560001_GX020045_04.10.2023-04.16.2023_04.14.2023-NA,00560001,GX020045,768.79,2,release_1,00560001_GX020045_04.10.2023-04.16.2023_04.14.2023-NA,13.588039867109634,2023-04-14
00560001_GX020048_04.10.2023-04.16.2023_04.14.2023-NA,00560001,GX020048,768.79,2,release_1,00560001_GX020048_04.10.2023-04.16.2023_04.14.2023-NA,13.588039867109634,2023-04-14
00560001_GX020049_04.24.2023-04.30.2023_04.24.2023-NA,00560001,GX020049,768.79,2,release_1,00560001_GX020049_04.24.2023-04.30.2023_04.24.2023-NA,13.920265780730896,2023-04-24
00560001_GX020049_05.01.2023-05.07.2023_05.01.2023-NA,00560001,GX020049,456.19,2,release_1,00560001_GX020049_05.01.2023-05.07.2023_05.01.2023-NA,14.15282392026578,2023-05-01
00560001_GX020061_05.01.2023-05.07.2023_05.01.2023-NA,00560001,GX020061,246.05,2,release_1,00560001_GX020061_05.01.2023-05.07.2023_05.01.2023-NA,14.15282392026578,2023-05-01
00560001_GX020062_05.01.2023-05.07.2023_05.03.2023-NA,00560001,GX020062,832.85,2,release_1,00560001_GX020062_05.01.2023-05.07.2023_05.03.2023-NA,14.219269102990033,2023-05-03
00560001_GX020063_05.01.2023-05.07.2023_05.01.2023-NA,00560001,GX020063,1025.05,2,release_1,00560001_GX020063_05.01.2023-05.07.2023_05.01.2023-NA,14.15282392026578,2023-05-01
00560001_GX020063_05.08.2023-05.14.2023_05.09.2023-NA,00560001,GX020063,704.73,2,release_1,00560001_GX020063_05.08.2023-05.14.2023_05.09.2023-NA,14.41860465116279,2023-05-09
00560001_GX020064_05.08.2023-05.14.2023_05.10.2023-NA,00560001,GX020064,704.73,2,release_1,00560001_GX020064_05.08.2023-05.14.2023_05.10.2023-NA,14.451827242524915,2023-05-10
00560001_GX020064_05.22.2023-05.28.2023_05.26.2023-NA,00560001,GX020064,704.73,2,release_1,00560001_GX020064_05.22.2023-05.28.2023_05.26.2023-NA,14.983388704318935,2023-05-26
00560001_GX020065_05.15.2023-05.21.2023_05.18.2023-NA,00560001,GX020065,896.92,2,release_1,00560001_GX020065_05.15.2023-05.21.2023_05.18.2023-NA,14.717607973421925,2023-05-18
00560001_GX020067_05.22.2023-05.28.2023_05.28.2023-NA,00560001,GX020067,512.65,2,release_1,00560001_GX020067_05.22.2023-05.28.2023_05.28.2023-NA,15.049833887043189,2023-05-28
00560001_GX020068_05.29.2023-06.04.2023_05.29.2023-NA,00560001,GX020068,85.09,2,release_1,00560001_GX020068_05.29.2023-06.04.2023_05.29.2023-NA,15.083056478405314,2023-05-29
00560001_GX020074_06.05.2023-06.11.2023_06.10.2023-NA,00560001,GX020074,896.92,2,release_1,00560001_GX020074_06.05.2023-06.11.2023_06.10.2023-NA,15.48172757475083,2023-06-10
00560001_GX020075_06.19.2023-06.25.2023_06.23.2023-NA,00560001,GX020075,608.18,2,release_1,00560001_GX020075_06.19.2023-06.25.2023_06.23.2023-NA,15.913621262458472,2023-06-23
00560001_GX020076_06.26.2023-07.02.2023_06.26.2023-NA,00560001,GX020076,768.79,2,release_1,00560001_GX020076_06.26.2023-07.02.2023_06.26.2023-NA,16.01328903654485,2023-06-26
00560001_GX020077_07.03.2023-07.09.2023_07.08.2023-NA,00560001,GX020077,242.71,2,release_1,00560001_GX020077_07.03.2023-07.09.2023_07.08.2023-NA,16.411960132890364,2023-07-08
00560001_GX020078_07.10.2023-07.16.2023_07.15.2023-NA,00560001,GX020078,832.85,2,release_1,00560001_GX020078_07.10.2023-07.16.2023_07.15.2023-NA,16.64451827242525,2023-07-15
00560001_GX020078_07.17.2023-07.23.2023_07.22.2023-NA,00560001,GX020078,960.98,2,release_1,00560001_GX020078_07.17.2023-07.23.2023_07.22.2023-NA,16.877076411960132,2023-07-22
00560001_GX020089_08.07.2023-08.13.2023_08.12.2023-NA,00560001,GX020089,896.92,2,release_1,00560001_GX020089_08.07.2023-08.13.2023_08.12.2023-NA,17.574750830564785,2023-08-12
00560001_GX020089_08.14.2023-08.20.2023_08.20.2023-NA,00560001,GX020089,768.79,2,release_1,00560001_GX020089_08.14.2023-08.20.2023_08.20.2023-NA,17.840531561461795,2023-08-20
00560001_GX020089_08.21.2023-08.27.2023_08.26.2023-4:18pm,00560001,GX020089,832.85,2,release_1,00560001_GX020089_08.21.2023-08.27.2023_08.26.2023-4:18pm,18.03986710963455,2023-08-26
00560001_GX020089_09.04.2023-09.10.2023_09.10.2023-NA,00560001,GX020089,768.79,2,release_1,00560001_GX020089_09.04.2023-09.10.2023_09.10.2023-NA,18.538205980066444,2023-09-10
00560001_GX020089_09.18.2023-09.24.2023_09.23.2023-NA,00560001,GX020089,768.79,2,release_1,00560001_GX020089_09.18.2023-09.24.2023_09.23.2023-NA,18.970099667774086,2023-09-23
00560001_GX020090_08.28.2023-09.03.2023_09.02.2023-NA,00560001,GX020090,832.85,2,release_1,00560001_GX020090_08.28.2023-09.03.2023_09.02.2023-NA,18.272425249169434,2023-09-02
00560001_GX020091_09.25.2023-10.01.2023_09.25.2023-NA,00560001,GX020091,768.79,2,release_1,00560001_GX020091_09.25.2023-10.01.2023_09.25.2023-NA,19.036544850498338,2023-09-25
00560001_GX020092_09.25.2023-10.01.2023_09.25.2023-NA,00560001,GX020092,960.98,2,release_1,00560001_GX020092_09.25.2023-10.01.2023_09.25.2023-NA,19.036544850498338,2023-09-25
00560001_GX020095_10.02.2023-10.08.2023_10.08.2023-NA,00560001,GX020095,704.73,2,release_1,00560001_GX020095_10.02.2023-10.08.2023_10.08.2023-NA,19.46843853820598,2023-10-08
00560001_GX020100_10.09.2023-10.15.2023_10.14.2023-NA,00560001,GX020100,382.05,2,release_1,00560001_GX020100_10.09.2023-10.15.2023_10.14.2023-NA,19.667774086378735,2023-10-14
00560001_GX020101_10.09.2023-10.15.2023_10.14.2023-NA,00560001,GX020101,16.38,2,release_1,00560001_GX020101_10.09.2023-10.15.2023_10.14.2023-NA,19.667774086378735,2023-10-14
00560001_GX020103_10.16.2023-10.22.2023_10.20.2023-NA,00560001,GX020103,896.92,2,release_1,00560001_GX020103_10.16.2023-10.22.2023_10.20.2023-NA,19.867109634551493,2023-10-20
00560001_GX020105_10.16.2023-10.22.2023_10.22.2023-NA,00560001,GX020105,704.73,2,release_1,00560001_GX020105_10.16.2023-10.22.2023_10.22.2023-NA,19.933554817275745,2023-10-22
00560001_GX020106_10.23.2023-10.29.2023_10.27.2023-NA,00560001,GX020106,960.98,2,release_1,00560001_GX020106_10.23.2023-10.29.2023_10.27.2023-NA,20.099667774086377,2023-10-27
00560001_GX020107_10.23.2023-10.29.2023_10.29.2023-NA,00560001,GX020107,896.92,2,release_1,00560001_GX020107_10.23.2023-10.29.2023_10.29.2023-NA,20.16611295681063,2023-10-29
00560001_GX020109_11.20.2023-11.26.2023_11.25.2023-NA,00560001,GX020109,960.98,2,release_1,00560001_GX020109_11.20.2023-11.26.2023_11.25.2023-NA,21.06312292358804,2023-11-25
00560001_GX020110_11.20.2023-11.26.2023_11.26.2023-NA,00560001,GX020110,896.92,2,release_1,00560001_GX020110_11.20.2023-11.26.2023_11.26.2023-NA,21.096345514950166,2023-11-26
00560001_GX020111_11.27.2023-12.03.2023_11.30.2023-NA,00560001,GX020111,896.92,2,release_1,00560001_GX020111_11.27.2023-12.03.2023_11.30.2023-NA,21.22923588039867,2023-11-30
00560001_GX020112_12.04.2023-12.10.2023_12.08.2023-NA,00560001,GX020112,704.73,2,release_1,00560001_GX020112_12.04.2023-12.10.2023_12.08.2023-NA,21.49501661129568,2023-12-08
00560001_GX020114_12.11.2023-12.17.2023_12.11.2023-NA,00560001,GX020114,960.98,2,release_1,00560001_GX020114_12.11.2023-12.17.2023_12.11.2023-NA,21.59468438538206,2023-12-11
00560001_GX020115_12.11.2023-12.17.2023_12.17.2023-NA,00560001,GX020115,704.73,2,release_1,00560001_GX020115_12.11.2023-12.17.2023_12.17.2023-NA,21.794019933554818,2023-12-17
00560001_GX020130_01.01.2024-01.07.2024_01.04.2024-NA,00560001,GX020130,691.69,2,release_1,00560001_GX020130_01.01.2024-01.07.2024_01.04.2024-NA,22.39202657807309,2024-01-04
00560001_GX020131_01.01.2024-01.07.2024_01.07.2024-NA,00560001,GX020131,896.92,2,release_1,00560001_GX020131_01.01.2024-01.07.2024_01.07.2024-NA,22.491694352159467,2024-01-07
00560001_GX020133_01.15.2024-01.21.2024_01.19.2024-NA,00560001,GX020133,960.98,2,release_1,00560001_GX020133_01.15.2024-01.21.2024_01.19.2024-NA,22.890365448504983,2024-01-19
00560001_GX020134_01.22.2024-01.28.2024_01.27.2024-NA,00560001,GX020134,441.64,2,release_1,00560001_GX020134_01.22.2024-01.28.2024_01.27.2024-NA,23.156146179401993,2024-01-27
00560001_GX020142_01.29.2024-02.04.2024_02.03.2024-NA,00560001,GX020142,447.62,2,release_1,00560001_GX020142_01.29.2024-02.04.2024_02.03.2024-NA,23.388704318936878,2024-02-03
00560001_GX020143_02.12.2024-02.18.2024_02.18.2024-NA,00560001,GX020143,896.92,2,release_1,00560001_GX020143_02.12.2024-02.18.2024_02.18.2024-NA,23.887043189368768,2024-02-18
00560001_GX020144_02.26.2024-03.03.2024_03.02.2024-NA,00560001,GX020144,704.73,2,release_1,00560001_GX020144_02.26.2024-03.03.2024_03.02.2024-NA,24.31893687707641,2024-03-02
00560001_GX020148_03.25.2024-03.31.2024_03.31.2024-NA,00560001,GX020148,896.92,2,release_1,00560001_GX020148_03.25.2024-03.31.2024_03.31.2024-NA,25.282392026578073,2024-03-31
00560001_GX020153_05.13.2024-05.19.2024_05.18.2024-NA,00560001,GX020153,832.85,2,ongoing,00560001_GX020153_05.13.2024-05.19.2024_05.18.2024-NA,26.877076411960132,2024-05-18
00560001_GX030048_04.10.2023-04.16.2023_04.14.2023-NA,00560001,GX030048,704.73,2,release_1,00560001_GX030048_04.10.2023-04.16.2023_04.14.2023-NA,13.588039867109634,2023-04-14
00560001_GX030049_04.24.2023-04.30.2023_04.24.2023-NA,00560001,GX030049,305.54,2,release_1,00560001_GX030049_04.24.2023-04.30.2023_04.24.2023-NA,13.920265780730896,2023-04-24
00560001_GX030062_05.01.2023-05.07.2023_05.03.2023-NA,00560001,GX030062,815.98,2,release_1,00560001_GX030062_05.01.2023-05.07.2023_05.03.2023-NA,14.219269102990033,2023-05-03
00560001_GX030063_05.01.2023-05.07.2023_05.01.2023-NA,00560001,GX030063,401.77,2,release_1,00560001_GX030063_05.01.2023-05.07.2023_05.01.2023-NA,14.15282392026578,2023-05-01
00560001_GX030063_05.08.2023-05.14.2023_05.09.2023-NA,00560001,GX030063,704.73,2,release_1,00560001_GX030063_05.08.2023-05.14.2023_05.09.2023-NA,14.41860465116279,2023-05-09
00560001_GX030064_05.08.2023-05.14.2023_05.10.2023-NA,00560001,GX030064,704.73,2,release_1,00560001_GX030064_05.08.2023-05.14.2023_05.10.2023-NA,14.451827242524915,2023-05-10
00560001_GX030064_05.22.2023-05.28.2023_05.26.2023-NA,00560001,GX030064,832.85,2,release_1,00560001_GX030064_05.22.2023-05.28.2023_05.26.2023-NA,14.983388704318935,2023-05-26
00560001_GX030074_06.19.2023-06.25.2023_06.23.2023-NA,00560001,GX030074,530.5,2,release_1,00560001_GX030074_06.19.2023-06.25.2023_06.23.2023-NA,15.913621262458472,2023-06-23
00560001_GX030076_07.03.2023-07.09.2023_07.08.2023-NA,00560001,GX030076,690.45,2,release_1,00560001_GX030076_07.03.2023-07.09.2023_07.08.2023-NA,16.411960132890364,2023-07-08
00560001_GX030078_07.24.2023-07.30.2023_07.30.2023-NA,00560001,GX030078,514.39,2,release_1,00560001_GX030078_07.24.2023-07.30.2023_07.30.2023-NA,17.142857142857142,2023-07-30
00560001_GX030089_08.07.2023-08.13.2023_08.12.2023-NA,00560001,GX030089,896.92,2,release_1,00560001_GX030089_08.07.2023-08.13.2023_08.12.2023-NA,17.574750830564785,2023-08-12
00560001_GX030089_08.21.2023-08.27.2023_08.26.2023-4:18pm,00560001,GX030089,768.79,2,release_1,00560001_GX030089_08.21.2023-08.27.2023_08.26.2023-4:18pm,18.03986710963455,2023-08-26
00560001_GX030089_09.18.2023-09.24.2023_09.23.2023-NA,00560001,GX030089,449.81,2,release_1,00560001_GX030089_09.18.2023-09.24.2023_09.23.2023-NA,18.970099667774086,2023-09-23
00560001_GX030091_09.25.2023-10.01.2023_09.25.2023-NA,00560001,GX030091,755.71,2,release_1,00560001_GX030091_09.25.2023-10.01.2023_09.25.2023-NA,19.036544850498338,2023-09-25
00560001_GX030092_09.25.2023-10.01.2023_09.25.2023-NA,00560001,GX030092,498.56,2,release_1,00560001_GX030092_09.25.2023-10.01.2023_09.25.2023-NA,19.036544850498338,2023-09-25
00560001_GX030095_10.02.2023-10.08.2023_10.06.2023-NA,00560001,GX030095,768.79,2,release_1,00560001_GX030095_10.02.2023-10.08.2023_10.06.2023-NA,19.401993355481725,2023-10-06
00560001_GX030103_10.16.2023-10.22.2023_10.20.2023-NA,00560001,GX030103,594.43,2,release_1,00560001_GX030103_10.16.2023-10.22.2023_10.20.2023-NA,19.867109634551493,2023-10-20
00560001_GX030105_10.16.2023-10.22.2023_10.20.2023-NA,00560001,GX030105,192.77,2,release_1,00560001_GX030105_10.16.2023-10.22.2023_10.20.2023-NA,19.867109634551493,2023-10-20
00560001_GX030106_10.23.2023-10.29.2023_10.27.2023-NA,00560001,GX030106,466.01,2,release_1,00560001_GX030106_10.23.2023-10.29.2023_10.27.2023-NA,20.099667774086377,2023-10-27
00560001_GX030107_11.13.2023-11.19.2023_11.17.2023-NA,00560001,GX030107,483.93,2,release_1,00560001_GX030107_11.13.2023-11.19.2023_11.17.2023-NA,20.79734219269103,2023-11-17
00560001_GX030109_11.20.2023-11.26.2023_11.25.2023-NA,00560001,GX030109,161.69,2,release_1,00560001_GX030109_11.20.2023-11.26.2023_11.25.2023-NA,21.06312292358804,2023-11-25
00560001_GX030110_11.20.2023-11.26.2023_11.26.2023-NA,00560001,GX030110,768.79,2,release_1,00560001_GX030110_11.20.2023-11.26.2023_11.26.2023-NA,21.096345514950166,2023-11-26
00560001_GX030111_12.04.2023-12.10.2023_12.08.2023-NA,00560001,GX030111,659.58,2,release_1,00560001_GX030111_12.04.2023-12.10.2023_12.08.2023-NA,21.49501661129568,2023-12-08
00560001_GX030112_12.11.2023-12.17.2023_12.11.2023-NA,00560001,GX030112,257.75,2,release_1,00560001_GX030112_12.11.2023-12.17.2023_12.11.2023-NA,21.59468438538206,2023-12-11
00560001_GX030114_12.11.2023-12.17.2023_12.11.2023-NA,00560001,GX030114,386.33,2,release_1,00560001_GX030114_12.11.2023-12.17.2023_12.11.2023-NA,21.59468438538206,2023-12-11
00560001_GX030115_12.11.2023-12.17.2023_12.17.2023-NA,00560001,GX030115,353.75,2,release_1,00560001_GX030115_12.11.2023-12.17.2023_12.17.2023-NA,21.794019933554818,2023-12-17
00560001_GX030132_01.15.2024-01.21.2024_01.19.2024-NA,00560001,GX030132,129.73,2,release_1,00560001_GX030132_01.15.2024-01.21.2024_01.19.2024-NA,22.890365448504983,2024-01-19
00560001_GX030133_01.22.2024-01.28.2024_01.22.2024-NA,00560001,GX030133,225.73,2,release_1,00560001_GX030133_01.22.2024-01.28.2024_01.22.2024-NA,22.890365448504983,2024-01-19
00560001_GX030133_01.22.2024-01.28.2024_01.22.2024-NA,00560001,GX030133,225.73,2,release_1,00560001_GX030133_01.22.2024-01.28.2024_01.22.2024-NA,22.99003322259136,2024-01-22
00560001_GX030143_02.26.2024-03.03.2024_03.02.2024-NA,00560001,GX030143,675.2,2,release_1,00560001_GX030143_02.26.2024-03.03.2024_03.02.2024-NA,24.31893687707641,2024-03-02
00560001_GX030144_02.26.2024-03.03.2024_03.02.2024-NA,00560001,GX030144,832.85,2,release_1,00560001_GX030144_02.26.2024-03.03.2024_03.02.2024-NA,24.31893687707641,2024-03-02
00560001_GX030148_03.25.2024-03.31.2024_03.31.2024-NA,00560001,GX030148,960.98,2,release_1,00560001_GX030148_03.25.2024-03.31.2024_03.31.2024-NA,25.282392026578073,2024-03-31
00560001_GX030153_05.13.2024-05.19.2024_05.18.2024-NA,00560001,GX030153,305.84,2,ongoing,00560001_GX030153_05.13.2024-05.19.2024_05.18.2024-NA,26.877076411960132,2024-05-18
00560001_GX040045_04.10.2023-04.16.2023_04.14.2023-NA,00560001,GX040045,407.71,2,release_1,00560001_GX040045_04.10.2023-04.16.2023_04.14.2023-NA,13.588039867109634,2023-04-14
00560001_GX040048_04.10.2023-04.16.2023_04.14.2023-NA,00560001,GX040048,239.94,2,release_1,00560001_GX040048_04.10.2023-04.16.2023_04.14.2023-NA,13.588039867109634,2023-04-14
00560001_GX040063_05.08.2023-05.14.2023_05.09.2023-NA,00560001,GX040063,224.85,2,release_1,00560001_GX040063_05.08.2023-05.14.2023_05.09.2023-NA,14.41860465116279,2023-05-09
00560001_GX040064_05.22.2023-05.28.2023_05.26.2023-NA,00560001,GX040064,81.95,2,release_1,00560001_GX040064_05.22.2023-05.28.2023_05.26.2023-NA,14.983388704318935,2023-05-26
00560001_GX040089_08.21.2023-08.27.2023_08.26.2023-4:18pm,00560001,GX040089,289.81,2,release_1,00560001_GX040089_08.21.2023-08.27.2023_08.26.2023-4:18pm,18.03986710963455,2023-08-26
00560001_GX040095_10.02.2023-10.08.2023_10.06.2023-NA,00560001,GX040095,32.49,2,release_1,00560001_GX040095_10.02.2023-10.08.2023_10.06.2023-NA,19.401993355481725,2023-10-06
00560001_GX040110_11.20.2023-11.26.2023_11.26.2023-NA,00560001,GX040110,164.8,2,release_1,00560001_GX040110_11.20.2023-11.26.2023_11.26.2023-NA,21.096345514950166,2023-11-26
